already,0.000260275
making,0.000258516
table,0.000257749
post,0.00025635
area,0.000256125
able,0.000255899
play,0.000255854
based,0.000255809
legal,0.000254997
took,0.000254861
similar,0.000254501
else,0.000253959
th,0.000253779
office,0.000252967
bush,0.000252786
kids,0.000252786
sequence,0.000251523
saying,0.000250756
everything,0.000250395
line,0.000249944
market,0.000249087
shown,0.000248996
center,0.000248861
g,0.000248816
along,0.000248229
later,0.000247733
bit,0.000247372
sort,0.000245522
angel,0.000243492
test,0.000241913
become,0.000241507
buffy,0.000239793
idea,0.000239026
pay,0.000238394
person,0.000237176
order,0.000236274
run,0.000236048
bill,0.000235958
power,0.000234604
past,0.000234559
type,0.000234559
security,0.000234514
level,0.000233973
age,0.000233973
paper,0.000233747
job,0.000233251
levels,0.000233206
car,0.000233206
words,0.000233115
try,0.00023298
john,0.000232348
support,0.000230995
according,0.000230679
believe,0.000230454
nothing,0.000230002
street,0.000229957
together,0.000229912
nice,0.000229506
start,0.0002291
others,0.000228604
live,0.000228423
side,0.000228198
word,0.000228062
effect,0.000227611
death,0.000226799
h,0.000226528
recent,0.000224634
likely,0.000224228
top,0.000224137
men,0.000223867
remember,0.000222919
fig,0.000222784
talk,0.000222423
means,0.000221566
reported,0.000221205
black,0.000220844
hours,0.000220799
working,0.000220212
significant,0.000220122
sense,0.000219987
services,0.000219716
quite,0.000219535
political,0.000218362
cost,0.000216152
guy,0.000216107
months,0.000215881
especially,0.00021543
total,0.000214753
single,0.000214708
present,0.000214076
half,0.000213129
available,0.000212542
f,0.000212497
looking,0.00021155
history,0.00021146
wanted,0.000211054
companies,0.000210512
young,0.000210151
l,0.000209429
room,0.000206587
changes,0.000206316
model,0.000206271
treatment,0.000206226
season,0.000206181
head,0.000205955
sometimes,0.000204782
research,0.000204647
local,0.000204106
america,0.000203609
cases,0.000203158
air,0.000203068
department,0.000203023
talking,0.000202842
rate,0.000201534
reason,0.000200948
town,0.000199008
instead,0.000198917
process,0.000198511
issue,0.000198421
evidence,0.000197789
free,0.000197113
role,0.000196977
members,0.000196842
across,0.000196616
plan,0.000196526
watch,0.000196256
com,0.00019612
interesting,0.00019594
open,0.000195624
asked,0.000195173
seem,0.000195037
further,0.000194631
additional,0.000194586
saw,0.000194361
proteins,0.000194361
activity,0.00019418
increase,0.000193955
current,0.000193458
started,0.000193188
problems,0.000192872
described,0.00019215
reports,0.00019206
thus,0.000192015
form,0.000191293
close,0.000191157
dna,0.000191022
low,0.000190481
usually,0.00019012
following,0.000189533
everyone,0.000189353
hand,0.000189308
development,0.000188992
provide,0.000188676
music,0.000188676
response,0.000188586
south,0.000188496
risk,0.000187458
deal,0.000187052
groups,0.000187007
university,0.000186962
former,0.000186646
couple,0.00018633
higher,0.000186149
minutes,0.000186059
shows,0.000185969
anyone,0.000185834
court,0.000184841
comes,0.000184751
goes,0.000184119
buy,0.000184074
page,0.000183939
financial,0.000183803
perhaps,0.000183623
english,0.000183127
per,0.000182721
act,0.000182585
late,0.000181773
whose,0.000181683
specific,0.000181683
texas,0.000181142
value,0.000180916
full,0.000180781
lead,0.00018069
team,0.000180645
recently,0.000180375
north,0.000180194
heard,0.000179653
mother,0.000179563
taken,0.000179563
taking,0.000179517
k,0.000179337
front,0.000178886
wrong,0.000178029
above,0.000177577
interest,0.000176901
thinking,0.000176901
stock,0.000176495
child,0.000176134
class,0.000175953
result,0.000175592
sequences,0.000175276
party,0.000175141
food,0.000175096
include,0.000175051
parents,0.000174916
mm,0.000174916
matter,0.000174509
programs,0.000173878
whatever,0.000173788
gets,0.000173697
involved,0.000173607
standard,0.000173472
increased,0.000172795
spike,0.000172569
himself,0.000172254
game,0.000172254
morning,0.000172163
de,0.000172118
gonna,0.000171938
growth,0.000171803
month,0.000171487
tax,0.000171126
drug,0.000170675
officials,0.000170223
lost,0.000170178
common,0.000170133
weeks,0.000170133
addition,0.000169908
woman,0.000169863
west,0.000169141
associated,0.000169096
clear,0.00016887
future,0.000168374
social,0.000168283
function,0.000168148
hope,0.000168058
coming,0.000168013
turn,0.000168013
compared,0.000167968
questions,0.000167877
outside,0.000167246
certain,0.000167246
fun,0.000167156
mind,0.000166975
management,0.00016684
friends,0.000166569
art,0.000165983
century,0.000164223
average,0.000164178
itself,0.000163185
region,0.000163185
effects,0.000162554
summer,0.000162148
blood,0.000161967
individual,0.000161606
final,0.000161471
tv,0.0001612
college,0.000161065
third,0.000160839
language,0.000160704
knew,0.000160478
disease,0.000159396
difference,0.000159215
et,0.00015917
friend,0.000158854
understand,0.000158809
ii,0.000158042
cd,0.000157997
anyway,0.000157591
issues,0.000157365
short,0.000156914
y,0.000156418
gave,0.000156147
stop,0.000155876
cancer,0.00015538
culture,0.00015529
cut,0.000155245
observed,0.0001552
move,0.0001552
computer,0.000155064
needs,0.000155064
congress,0.000154884
list,0.000154658
review,0.000154207
administration,0.000153937
special,0.00015335
exactly,0.00015335
behind,0.000152809
except,0.000152763
expected,0.000152132
interview,0.000151997
july,0.000151997
required,0.000151771
ones,0.000151726
potential,0.000151636
methods,0.000151365
face,0.00015123
needed,0.000151139
nyt,0.000151139
community,0.000151004
military,0.000150733
god,0.000150688
living,0.000150463
particular,0.000150417
body,0.000150327
international,0.000150327
x,0.000150327
identified,0.000150282
film,0.000150057
w,0.000149966
wo,0.00014938
showed,0.000149154
values,0.000148523
normal,0.000148523
policy,0.000148387
economic,0.000148071
campaign,0.000148071
finally,0.000148071
due,0.000147891
themselves,0.00014744
performance,0.00014744
quality,0.00014744
books,0.000147304
therefore,0.000147304
personal,0.000147259
rule,0.000146763
period,0.000146673
population,0.000146312
wall,0.000146267
heart,0.000145951
building,0.000145816
o,0.000145635
terms,0.000145545
lower,0.00014541
related,0.000145229
main,0.000144958
j,0.000144958
private,0.000144778
father,0.000144011
slate,0.00014383
added,0.00014374
director,0.000143334
points,0.000143289
became,0.000143244
action,0.000143063
subject,0.000142703
answer,0.000142657
position,0.000142251
medical,0.000141665
amount,0.00014162
hear,0.000141214
happy,0.000140943
red,0.000140672
wife,0.000140492
church,0.000140402
longer,0.000140266
article,0.000140221
students,0.00013995
piece,0.000139905
systems,0.00013977
technology,0.00013968
r,0.000139409
considered,0.000139184
works,0.000139093
size,0.000138913
media,0.000138777
leave,0.000138597
press,0.000138462
ask,0.000138462
view,0.000138417
performed,0.000138371
near,0.000138371
agency,0.00013792
central,0.00013792
inside,0.00013765
east,0.000137424
industry,0.000137379
gone,0.000137334
americans,0.000137198
worked,0.000137018
stories,0.000136837
senate,0.000136792
costs,0.000136657
section,0.000136386
approach,0.000136386
space,0.000136341
worth,0.000136206
cause,0.000136206
hit,0.000136116
board,0.0001358
binding,0.000135755
began,0.000135755
complex,0.000135664
previously,0.000135439
british,0.000135123
experience,0.000134897
sites,0.000134852
sex,0.000134852
french,0.000134807
strong,0.000134672
series,0.000134491
rest,0.00013413
soon,0.000134085
rna,0.000133905
nearly,0.00013377
poor,0.000133499
husband,0.000133499
takes,0.000133228
tried,0.000132912
turned,0.000132822
ways,0.000132687
gao,0.000132642
note,0.000132551
budget,0.000132506
web,0.000132506
light,0.000132326
ml,0.000132145
expressed,0.00013201
david,0.000131875
cannot,0.000131739
included,0.000131378
force,0.000131017
lines,0.000130882
journal,0.000130611
looked,0.000130431
despite,0.000130386
design,0.000130341
nation,0.000129935
agree,0.00012989
internet,0.000129709
fine,0.000129619
independent,0.000129619
monday,0.000129574
various,0.000129574
cover,0.000129393
committee,0.000129393
looks,0.000129303
toward,0.000129077
education,0.000128987
capital,0.000128942
executive,0.000128626
bring,0.000128311
easy,0.00012813
los,0.000128085
wrote,0.00012804
myself,0.00012795
middle,0.000127904
stay,0.000127814
star,0.000127453
park,0.000127408
reading,0.000127363
difficult,0.000127047
earlier,0.000126957
tuesday,0.000126867
decision,0.000126777
seemed,0.000126731
one,0.000126686
alone,0.00012628
hour,0.00012601
miles,0.000125829
differences,0.000125694
range,0.000125558
areas,0.000125378
television,0.000124972
la,0.000124927
everybody,0.000124791
huh,0.000124656
happened,0.000124611
original,0.000124385
conditions,0.000124295
chief,0.00012425
moved,0.000123618
dead,0.000123348
provided,0.000123348
island,0.000123348
visit,0.000123257
felt,0.000123212
museum,0.000123212
attention,0.000123212
fall,0.000123122
please,0.000123122
presence,0.000122897
greater,0.000122897
certainly,0.000122806
species,0.000122716
products,0.000122671
built,0.000122445
particularly,0.000122355
sunday,0.000122084
wants,0.000121453
v,0.000121227
lives,0.000120957
guys,0.000120866
address,0.000120821
san,0.000120821
plus,0.000120731
price,0.000120641
running,0.000120596
term,0.000120596
rates,0.00012028
complete,0.000120099
trade,0.000119919
police,0.000119874
sounds,0.000119829
dollars,0.000119423
road,0.000119287
record,0.000119287
product,0.000119242
simply,0.000119152
file,0.000118926
field,0.000118881
method,0.000118656
association,0.000118565
consider,0.00011852
factors,0.000118475
structure,0.00011825
hot,0.000117753
california,0.000117618
brought,0.000116806
son,0.000116535
boy,0.000116535
funny,0.00011649
generally,0.0001164
samples,0.000116355
organization,0.000116355
numbers,0.000116174
benefits,0.000116174
character,0.000116129
foreign,0.000116084
moment,0.000116084
happen,0.000116039
drive,0.000115949
meet,0.000115949
watching,0.000115723
girl,0.000115543
economy,0.000115497
somebody,0.000115452
st,0.000115452
writing,0.000115407
evil,0.000115362
rights,0.000115046
papers,0.000114821
spent,0.000114776
determine,0.000114324
mail,0.000114324
events,0.000114234
friday,0.000114234
share,0.000114144
meeting,0.000114099
played,0.000113828
phone,0.000113783
mice,0.000113738
popular,0.000113648
supposed,0.000113467
george,0.000113377
determined,0.000113332
upon,0.000113242
sound,0.000113151
ability,0.000113061
access,0.000112971
families,0.000112836
justice,0.0001127
chance,0.000112655
discussion,0.00011261
written,0.000112475
playing,0.000112339
staff,0.000112159
previous,0.000111933
significantly,0.000111843
corporate,0.000111753
production,0.000111708
calls,0.000111347
wednesday,0.000111211
angeles,0.000111076
spend,0.000110715
domain,0.00011049
republican,0.000110174
patient,0.000110084
entire,0.000109948
received,0.000109903
primary,0.000109768
daily,0.000109632
led,0.000109632
episode,0.000109452
completely,0.000109362
rules,0.000109317
relationship,0.000109271
positive,0.000109136
training,0.000109046
suggest,0.000108775
china,0.000108685
version,0.00010864
key,0.00010855
workers,0.000108369
situation,0.000108234
thursday,0.000107963
sample,0.000107828
drugs,0.000107557
killed,0.000107512
containing,0.000107467
green,0.000107377
march,0.000107151
project,0.000107016
factor,0.000106971
modern,0.000106835
unless,0.000106655
obtained,0.00010661
published,0.000106474
plans,0.000106474
multiple,0.000106023
followed,0.000106023
lack,0.000105797
schools,0.000105797
cool,0.000105752
michael,0.000105752
return,0.000105572
tissue,0.000105527
vote,0.000105482
favorite,0.000105391
mostly,0.000105346
collection,0.000105166
il,0.000105121
brain,0.00010494
below,0.000104715
credit,0.000104624
indeed,0.000104579
fire,0.000104534
society,0.000104399
places,0.000104264
huge,0.000104264
beyond,0.000104218
energy,0.000103858
movies,0.000103812
held,0.000103812
died,0.000103767
sorry,0.000103677
defense,0.000103632
standards,0.000103632
hair,0.000103406
source,0.000103136
enjoy,0.000103091
gore,0.000103045
agencies,0.000103045
base,0.000103
click,0.000102955
highly,0.000102955
decided,0.000102955
ok,0.000102684
loss,0.000102594
changed,0.000102504
mr,0.000102459
names,0.000102233
countries,0.000102008
hold,0.000102008
older,0.000101918
thanks,0.000101827
check,0.000101692
background,0.000101647
developed,0.000101647
experiments,0.000101602
june,0.000101602
clearly,0.000101421
basis,0.000101421
trial,0.000101421
knows,0.000101286
allowed,0.000101241
offer,0.000101105
wp,0.000101105
effective,0.00010106
eat,0.000100925
natural,0.00010088
apparently,0.00010088
directly,0.000100744
named,0.000100609
lived,0.000100564
stage,0.000100564
wait,0.000100519
paid,0.000100429
race,0.000100338
remains,0.000100113
nuclear,9.99775e-05
account,9.99324e-05
kept,9.98873e-05
necessary,9.97519e-05
distribution,9.96617e-05
official,9.96166e-05
continue,9.94361e-05
choice,9.93008e-05
activities,9.92105e-05
reaction,9.91654e-05
door,9.91203e-05
write,9.90301e-05
wonder,9.8985e-05
none,9.87594e-05
volume,9.87594e-05
cold,9.8624e-05
sent,9.85789e-05
www,9.83533e-05
kill,9.82631e-05
xx,9.82631e-05
step,9.82631e-05
land,9.79473e-05
serious,9.7857e-05
weight,9.77668e-05
intelligence,9.75864e-05
magazine,9.75412e-05
met,9.7451e-05
picture,9.71803e-05
bought,9.7045e-05
won,9.68194e-05
starting,9.67743e-05
models,9.6684e-05
leads,9.65487e-05
allow,9.65036e-05
leading,9.65036e-05
acid,9.64584e-05
baby,9.64133e-05
western,9.64133e-05
ground,9.64133e-05
software,9.63682e-05
suggests,9.63231e-05
giving,9.6278e-05
concentration,9.62329e-05
king,9.59171e-05
mine,9.58268e-05
designed,9.57817e-05
bank,9.57366e-05
beginning,9.56464e-05
rock,9.55561e-05
network,9.55561e-05
hey,9.5511e-05
appears,9.54659e-05
clinical,9.51952e-05
genome,9.50147e-05
send,9.49245e-05
simple,9.45636e-05
practice,9.44733e-05
proposed,9.42929e-05
speech,9.42478e-05
min,9.42026e-05
beach,9.42026e-05
efforts,9.39771e-05
learn,9.37966e-05
member,9.36613e-05
accounting,9.36161e-05
nature,9.34357e-05
attack,9.33454e-05
overall,9.31199e-05
pressure,9.29845e-05
appropriate,9.28943e-05
blue,9.28943e-05
release,9.28943e-05
gives,9.28943e-05
spending,9.27589e-05
growing,9.26236e-05
unit,9.26236e-05
types,9.25785e-05
limited,9.25785e-05
clients,9.22175e-05
walk,9.22175e-05
dear,9.21724e-05
sept,9.20822e-05
feeling,9.20822e-05
robert,9.19468e-05
fight,9.18566e-05
chinese,9.18115e-05
eyes,9.16761e-05
liked,9.16761e-05
effort,9.15859e-05
comment,9.12701e-05
direct,9.12701e-05
insurance,9.12701e-05
box,9.12701e-05
contrast,9.1225e-05
planning,9.11347e-05
income,9.10896e-05
republicans,9.09994e-05
reasons,9.07738e-05
commission,9.06836e-05
appear,9.06385e-05
relative,9.05933e-05
hospital,9.0458e-05
initial,9.04129e-05
players,9.00519e-05
treated,9.00519e-05
equal,9.00519e-05
mhm,8.98264e-05
target,8.9691e-05
employees,8.96008e-05
knowledge,8.95106e-05
created,8.93301e-05
pick,8.9285e-05
critics,8.9285e-05
win,8.91496e-05
notes,8.91496e-05
consistent,8.90594e-05
wish,8.90143e-05
measure,8.90143e-05
senior,8.89692e-05
comments,8.87887e-05
noted,8.86985e-05
larger,8.86533e-05
fish,8.85631e-05
parts,8.83826e-05
beautiful,8.83375e-05
cox,8.83375e-05
regions,8.82924e-05
majority,8.82473e-05
shot,8.81571e-05
daughter,8.80217e-05
date,8.79315e-05
produced,8.78864e-05
totally,8.78413e-05
actual,8.78413e-05
impact,8.77961e-05
style,8.76608e-05
animals,8.76608e-05
resources,8.75706e-05
includes,8.74803e-05
scene,8.72547e-05
imagine,8.71645e-05
basically,8.71645e-05
yesterday,8.71194e-05
provides,8.68938e-05
union,8.67134e-05
theory,8.6578e-05
controls,8.6578e-05
features,8.64878e-05
break,8.64878e-05
suggested,8.63073e-05
runs,8.63073e-05
search,8.62171e-05
nor,8.62171e-05
critical,8.61719e-05
europe,8.60817e-05
hell,8.60817e-05
williams,8.59013e-05
throughout,8.58561e-05
investigation,8.58561e-05
approximately,8.5811e-05
hands,8.57659e-05
definitely,8.57659e-05
crime,8.57659e-05
weekend,8.57659e-05
receptor,8.56757e-05
identify,8.56757e-05
civil,8.56306e-05
anti,8.56306e-05
boston,8.55854e-05
sales,8.54952e-05
relatively,8.53599e-05
games,8.50892e-05
dog,8.48185e-05
mouse,8.45027e-05
james,8.43673e-05
tests,8.43222e-05
signal,8.42771e-05
fbi,8.4232e-05
event,8.41417e-05
sports,8.39161e-05
explain,8.37357e-05
mark,8.36906e-05
individuals,8.36454e-05
student,8.36454e-05
river,8.35552e-05
seeing,8.33748e-05
finding,8.33748e-05
sign,8.32845e-05
miss,8.31943e-05
leader,8.3104e-05
hate,8.30589e-05
feet,8.30138e-05
lat,8.30138e-05
ready,8.29687e-05
begin,8.28785e-05
travel,8.2698e-05
science,8.25627e-05
online,8.23822e-05
letter,8.23371e-05
organizations,8.23371e-05
cat,8.22468e-05
save,8.22017e-05
annual,8.21566e-05
stand,8.20664e-05
physical,8.19761e-05
leaders,8.19761e-05
paul,8.17506e-05
coast,8.17054e-05
established,8.16603e-05
reduced,8.1525e-05
wonderful,8.1525e-05
taxes,8.14799e-05
european,8.14348e-05
investment,8.13896e-05
length,8.13445e-05
focus,8.13445e-05
politics,8.12543e-05
require,8.12092e-05
cdna,8.10738e-05
sell,8.09836e-05
expect,8.09836e-05
plant,8.09836e-05
neither,8.09836e-05
dr,8.09836e-05
whom,8.09385e-05
responsible,8.08482e-05
married,8.08482e-05
labor,8.08031e-05
ita,8.06678e-05
peace,8.04422e-05
add,8.03971e-05
basic,8.0352e-05
democratic,8.03069e-05
variety,8.03069e-05
judge,8.03069e-05
store,8.02617e-05
atlanta,8.02617e-05
column,8.01264e-05
quickly,7.9991e-05
behavior,7.99008e-05
alternative,7.98557e-05
interested,7.98557e-05
pcr,7.97654e-05
novel,7.97203e-05
learned,7.96752e-05
lots,7.96301e-05
twice,7.95399e-05
saturday,7.95399e-05
otherwise,7.95399e-05
traditional,7.94948e-05
loved,7.92241e-05
ahead,7.91789e-05
charge,7.91338e-05
lawyers,7.91338e-05
mom,7.91338e-05
democrats,7.90436e-05
raised,7.90436e-05
authority,7.90436e-05
status,7.89985e-05
activation,7.89534e-05
career,7.89083e-05
create,7.8818e-05
meant,7.87729e-05
success,7.87729e-05
sit,7.87278e-05
selection,7.86375e-05
square,7.86375e-05
separate,7.85473e-05
editorial,7.85022e-05
fund,7.85022e-05
jobs,7.84571e-05
reference,7.8412e-05
meaning,7.83217e-05
saving,7.82315e-05
negative,7.80962e-05
county,7.80962e-05
phase,7.8051e-05
voice,7.78706e-05
wear,7.77803e-05
rich,7.77352e-05
sexual,7.74645e-05
carried,7.74194e-05
mass,7.73743e-05
wow,7.73743e-05
perfect,7.73292e-05
selected,7.72389e-05
israel,7.71036e-05
author,7.69683e-05
estimated,7.68329e-05
hiv,7.68329e-05
active,7.66975e-05
investors,7.66975e-05
minute,7.65622e-05
microsoft,7.65622e-05
moving,7.65171e-05
tour,7.65171e-05
funds,7.6472e-05
usa,7.6472e-05
trouble,7.64269e-05
claims,7.62915e-05
dark,7.62915e-05
extra,7.62915e-05
girls,7.62915e-05
reporting,7.62013e-05
pass,7.61562e-05
male,7.61562e-05
aid,7.61562e-05
tend,7.60208e-05
cars,7.59306e-05
brown,7.59306e-05
testing,7.58855e-05
bar,7.58855e-05
findings,7.58403e-05
happens,7.58403e-05
prices,7.58403e-05
club,7.57952e-05
helped,7.57952e-05
produce,7.57501e-05
serve,7.57501e-05
useful,7.5705e-05
april,7.56148e-05
fold,7.56148e-05
comparison,7.54794e-05
mrna,7.53892e-05
song,7.53441e-05
largest,7.52538e-05
forward,7.52538e-05
smaller,7.51185e-05
surface,7.51185e-05
fair,7.50283e-05
mention,7.50283e-05
conference,7.50283e-05
delivery,7.49831e-05
degree,7.4938e-05
prior,7.48478e-05
richard,7.48027e-05
instance,7.47576e-05
famous,7.47576e-05
random,7.47124e-05
requirements,7.46673e-05
reform,7.46222e-05
detected,7.46222e-05
defined,7.45771e-05
title,7.44417e-05
reduce,7.43966e-05
environment,7.43515e-05
image,7.43064e-05
ad,7.43064e-05
material,7.42613e-05
faith,7.41259e-05
sets,7.40808e-05
bin,7.40808e-05
immediately,7.40357e-05
follow,7.40357e-05
possibility,7.40357e-05
dallas,7.39003e-05
wide,7.38552e-05
oil,7.38552e-05
solution,7.38552e-05
dad,7.37199e-05
benefit,7.36748e-05
net,7.36748e-05
opportunity,7.36748e-05
genetic,7.35845e-05
lake,7.35845e-05
attacks,7.35394e-05
female,7.34943e-05
respectively,7.34492e-05
remain,7.34492e-05
sister,7.34492e-05
posted,7.34041e-05
reached,7.34041e-05
elements,7.34041e-05
worse,7.3359e-05
temperature,7.3359e-05
transcription,7.33138e-05
william,7.32236e-05
respect,7.32236e-05
records,7.31334e-05
baseball,7.30883e-05
avoid,7.30431e-05
newspapers,7.29078e-05
editor,7.28627e-05
message,7.27273e-05
france,7.26822e-05
operations,7.26371e-05
thank,7.26371e-05
camp,7.2592e-05
eventually,7.2592e-05
fred,7.2592e-05
fast,7.25469e-05
floor,7.24115e-05
chairman,7.23664e-05
telling,7.23213e-05
reach,7.2231e-05
presented,7.21408e-05
gun,7.20957e-05
secret,7.20055e-05
radio,7.20055e-05
fear,7.19152e-05
influence,7.19152e-05
measured,7.19152e-05
analyses,7.16897e-05
spot,7.16445e-05
details,7.16445e-05
spanish,7.14641e-05
candidate,7.14189e-05
subjects,7.14189e-05
tested,7.13738e-05
expensive,7.13287e-05
agreement,7.12836e-05
statement,7.12836e-05
deep,7.11934e-05
continued,7.11483e-05
firm,7.1058e-05
whereas,7.1058e-05
prepared,7.10129e-05
increasing,7.09227e-05
contact,7.07873e-05
statistical,7.07422e-05
link,7.07422e-05
therapy,7.06971e-05
color,7.06971e-05
internal,7.0652e-05
hotel,7.06069e-05
yourself,7.05618e-05
paying,7.05166e-05
german,7.04715e-05
regular,7.04715e-05
passed,7.03813e-05
putting,7.03813e-05
jones,7.03813e-05
brother,7.03362e-05
units,7.03362e-05
houses,7.0291e-05
showing,7.0291e-05
pattern,7.02459e-05
failed,7.02459e-05
executives,7.02459e-05
easily,7.02008e-05
sun,7.01557e-05
exchange,7.01557e-05
sleep,7.01106e-05
calling,7.01106e-05
gotten,7.00655e-05
thousands,7.00203e-05
pain,6.99301e-05
born,6.99301e-05
plants,6.99301e-05
contains,6.99301e-05
london,6.9885e-05
sea,6.97497e-05
grand,6.97045e-05
medium,6.97045e-05
laws,6.97045e-05
trip,6.97045e-05
damn,6.96594e-05
ratio,6.95241e-05
weather,6.94338e-05
q,6.94338e-05
band,6.93887e-05
card,6.92985e-05
understanding,6.92985e-05
lose,6.92985e-05
northern,6.92985e-05
england,6.92534e-05
sold,6.91631e-05
coverage,6.91631e-05
leaving,6.91631e-05
currently,6.91631e-05
dinner,6.9118e-05
strategy,6.90278e-05
caused,6.90278e-05
conservative,6.89827e-05
